agent_id,hour,hour_of_day,day_of_week,typology,counterfactual,location,plugged_in,soc,action,energy_kwh,price_per_kwh,cost_currency
1001,31,7,1,Public Charger,V0,home,False,0.9174,IDLE,0.0,0.85,0.0
1001,32,8,1,Public Charger,V0,home,False,0.9174,IDLE,0.0,0.85,0.0
1001,33,9,1,Public Charger,V0,driving,False,0.8568,DRIVING,0.0,0.85,0.0
1001,34,10,1,Public Charger,V0,work,True,0.9677,CHARGE,7.0,0.85,5.95
1001,35,11,1,Public Charger,V0,work,True,0.9984,CHARGE,1.9401,0.85,1.6491
1001,36,12,1,Public Charger,V0,work,True,0.9999,CHARGE,0.097,0.85,0.0825
1001,37,13,1,Public Charger,V0,work,True,1.0,CHARGE,0.0049,0.85,0.0041
1001,38,14,1,Public Charger,V0,work,True,1.0,CHARGE,0.0002,0.85,0.0002
1001,39,15,1,Public Charger,V0,work,True,1.0,CHARGE,0.0,0.85,0.0
1001,40,16,1,Public Charger,V0,work,True,1.0,CHARGE,0.0,0.85,0.0
1001,41,17,1,Public Charger,V0,work,True,1.0,CHARGE,0.0,1.69,0.0
1001,42,18,1,Public Charger,V0,work,True,1.0,CHARGE,0.0,1.69,0.0
1001,43,19,1,Public Charger,V0,driving,False,0.9394,DRIVING,0.0,1.69,0.0
1001,44,20,1,Public Charger,V0,home,False,0.9394,IDLE,0.0,1.69,0.0
1001,45,21,1,Public Charger,V0,home,False,0.9394,IDLE,0.0,1.69,0.0
1001,46,22,1,Public Charger,V0,home,False,0.9394,IDLE,0.0,1.69,0.0
1001,47,23,1,Public Charger,V0,home,False,0.9394,IDLE,0.0,0.53,0.0
1001,48,0,2,Public Charger,V0,home,False,0.9394,IDLE,0.0,0.53,0.0
1001,49,1,2,Public Charger,V0,home,False,0.9394,IDLE,0.0,0.53,0.0
1001,50,2,2,Public Charger,V0,home,False,0.9394,IDLE,0.0,0.53,0.0
1001,51,3,2,Public Charger,V0,home,False,0.9394,IDLE,0.0,0.53,0.0
1001,52,4,2,Public Charger,V0,home,False,0.9394,IDLE,0.0,0.53,0.0
1001,53,5,2,Public Charger,V0,home,False,0.9394,IDLE,0.0,0.53,0.0
1001,54,6,2,Public Charger,V0,home,False,0.9394,IDLE,0.0,0.53,0.0
1001,55,7,2,Public Charger,V0,home,False,0.9394,IDLE,0.0,0.85,0.0
1001,56,8,2,Public Charger,V0,home,False,0.9394,IDLE,0.0,0.85,0.0
1001,57,9,2,Public Charger,V0,driving,False,0.8766,DRIVING,0.0,0.85,0.0
1001,58,10,2,Public Charger,V0,work,True,0.9875,CHARGE,7.0,0.85,5.95
1001,59,11,2,Public Charger,V0,work,True,0.9994,CHARGE,0.7529,0.85,0.6399
1001,60,12,2,Public Charger,V0,work,True,1.0,CHARGE,0.0376,0.85,0.032
1001,61,13,2,Public Charger,V0,work,True,1.0,CHARGE,0.0019,0.85,0.0016
1001,62,14,2,Public Charger,V0,work,True,1.0,CHARGE,0.0001,0.85,0.0001
1001,63,15,2,Public Charger,V0,work,True,1.0,CHARGE,0.0,0.85,0.0
1001,64,16,2,Public Charger,V0,work,True,1.0,CHARGE,0.0,0.85,0.0
1001,65,17,2,Public Charger,V0,work,True,1.0,CHARGE,0.0,1.69,0.0
1001,66,18,2,Public Charger,V0,work,True,1.0,CHARGE,0.0,1.69,0.0
1001,67,19,2,Public Charger,V0,driving,False,0.9372,DRIVING,0.0,1.69,0.0
1001,68,20,2,Public Charger,V0,home,False,0.9372,IDLE,0.0,1.69,0.0
1001,69,21,2,Public Charger,V0,home,False,0.9372,IDLE,0.0,1.69,0.0
1001,70,22,2,Public Charger,V0,home,False,0.9372,IDLE,0.0,1.69,0.0
1001,71,23,2,Public Charger,V0,home,False,0.9372,IDLE,0.0,0.53,0.0
1001,72,0,3,Public Charger,V0,home,False,0.9372,IDLE,0.0,0.53,0.0
1001,73,1,3,Public Charger,V0,home,False,0.9372,IDLE,0.0,0.53,0.0
1001,74,2,3,Public Charger,V0,home,False,0.9372,IDLE,0.0,0.53,0.0
1001,75,3,3,Public Charger,V0,home,False,0.9372,IDLE,0.0,0.53,0.0
1001,76,4,3,Public Charger,V0,home,False,0.9372,IDLE,0.0,0.53,0.0
1001,77,5,3,Public Charger,V0,home,False,0.9372,IDLE,0.0,0.53,0.0
1001,78,6,3,Public Charger,V0,home,False,0.9372,IDLE,0.0,0.53,0.0
1001,79,7,3,Public Charger,V0,home,False,0.9372,IDLE,0.0,0.85,0.0
1001,80,8,3,Public Charger,V0,home,False,0.9372,IDLE,0.0,0.85,0.0
1001,81,9,3,Public Charger,V0,driving,False,0.8717,DRIVING,0.0,0.85,0.0
1001,82,10,3,Public Charger,V0,work,True,0.9826,CHARGE,7.0,0.85,5.95
1001,83,11,3,Public Charger,V0,work,True,0.9991,CHARGE,1.0461,0.85,0.8892
1001,84,12,3,Public Charger,V0,work,True,1.0,CHARGE,0.0523,0.85,0.0445
1001,85,13,3,Public Charger,V0,work,True,1.0,CHARGE,0.0026,0.85,0.0022
1001,86,14,3,Public Charger,V0,work,True,1.0,CHARGE,0.0001,0.85,0.0001
1001,87,15,3,Public Charger,V0,work,True,1.0,CHARGE,0.0,0.85,0.0
1001,88,16,3,Public Charger,V0,work,True,1.0,CHARGE,0.0,0.85,0.0
1001,89,17,3,Public Charger,V0,work,True,1.0,CHARGE,0.0,1.69,0.0
1001,90,18,3,Public Charger,V0,work,True,1.0,CHARGE,0.0,1.69,0.0
1001,91,19,3,Public Charger,V0,driving,False,0.9345,DRIVING,0.0,1.69,0.0
1001,92,20,3,Public Charger,V0,home,False,0.9345,IDLE,0.0,1.69,0.0
1001,93,21,3,Public Charger,V0,home,False,0.9345,IDLE,0.0,1.69,0.0
1001,94,22,3,Public Charger,V0,home,False,0.9345,IDLE,0.0,1.69,0.0
1001,95,23,3,Public Charger,V0,home,False,0.9345,IDLE,0.0,0.53,0.0
1001,96,0,4,Public Charger,V0,home,False,0.9345,IDLE,0.0,0.53,0.0
1001,97,1,4,Public Charger,V0,home,False,0.9345,IDLE,0.0,0.53,0.0
1001,98,2,4,Public Charger,V0,home,False,0.9345,IDLE,0.0,0.53,0.0
1001,99,3,4,Public Charger,V0,home,False,0.9345,IDLE,0.0,0.53,0.0
1001,100,4,4,Public Charger,V0,home,False,0.9345,IDLE,0.0,0.53,0.0
1001,101,5,4,Public Charger,V0,home,False,0.9345,IDLE,0.0,0.53,0.0
1001,102,6,4,Public Charger,V0,home,False,0.9345,IDLE,0.0,0.53,0.0
1001,103,7,4,Public Charger,V0,home,False,0.9345,IDLE,0.0,0.85,0.0
1001,104,8,4,Public Charger,V0,home,False,0.9345,IDLE,0.0,0.85,0.0
1001,105,9,4,Public Charger,V0,driving,False,0.8513,DRIVING,0.0,0.85,0.0
1001,106,10,4,Public Charger,V0,work,True,0.9622,CHARGE,7.0,0.85,5.95
1001,107,11,4,Public Charger,V0,work,True,0.9981,CHARGE,2.271,0.85,1.9303
1001,108,12,4,Public Charger,V0,work,True,0.9999,CHARGE,0.1135,0.85,0.0965
1001,109,13,4,Public Charger,V0,work,True,1.0,CHARGE,0.0057,0.85,0.0048
1001,110,14,4,Public Charger,V0,work,True,1.0,CHARGE,0.0003,0.85,0.0002
1001,111,15,4,Public Charger,V0,work,True,1.0,CHARGE,0.0,0.85,0.0
1001,112,16,4,Public Charger,V0,work,True,1.0,CHARGE,0.0,0.85,0.0
1001,113,17,4,Public Charger,V0,work,True,1.0,CHARGE,0.0,1.69,0.0
1001,114,18,4,Public Charger,V0,work,True,1.0,CHARGE,0.0,1.69,0.0
1001,115,19,4,Public Charger,V0,driving,False,0.9168,DRIVING,0.0,1.69,0.0
1001,116,20,4,Public Charger,V0,home,False,0.9168,IDLE,0.0,1.69,0.0
1001,117,21,4,Public Charger,V0,home,False,0.9168,IDLE,0.0,1.69,0.0
1001,118,22,4,Public Charger,V0,home,False,0.9168,IDLE,0.0,1.69,0.0
1001,119,23,4,Public Charger,V0,home,False,0.9168,IDLE,0.0,0.53,0.0
1001,120,0,5,Public Charger,V0,home,False,0.9168,IDLE,0.0,0.53,0.0
1001,121,1,5,Public Charger,V0,home,False,0.9168,IDLE,0.0,0.53,0.0
1001,122,2,5,Public Charger,V0,home,False,0.9168,IDLE,0.0,0.53,0.0
1001,123,3,5,Public Charger,V0,home,False,0.9168,IDLE,0.0,0.53,0.0
1001,124,4,5,Public Charger,V0,home,False,0.9168,IDLE,0.0,0.53,0.0
1001,125,5,5,Public Charger,V0,home,False,0.9168,IDLE,0.0,0.53,0.0
1001,126,6,5,Public Charger,V0,home,False,0.9168,IDLE,0.0,0.53,0.0
1001,127,7,5,Public Charger,V0,home,False,0.9168,IDLE,0.0,0.85,0.0
1001,128,8,5,Public Charger,V0,home,False,0.9168,IDLE,0.0,0.85,0.0
1001,129,9,5,Public Charger,V0,driving,False,0.8367,DRIVING,0.0,0.85,0.0
1001,130,10,5,Public Charger,V0,work,True,0.9476,CHARGE,7.0,0.85,5.95
1001,131,11,5,Public Charger,V0,work,True,0.9974,CHARGE,3.1455,0.85,2.6737
1001,132,12,5,Public Charger,V0,work,True,0.9999,CHARGE,0.1573,0.85,0.1337
1001,133,13,5,Public Charger,V0,work,True,1.0,CHARGE,0.0079,0.85,0.0067
1001,134,14,5,Public Charger,V0,work,True,1.0,CHARGE,0.0004,0.85,0.0003
1001,135,15,5,Public Charger,V0,work,True,1.0,CHARGE,0.0,0.85,0.0
1001,136,16,5,Public Charger,V0,work,True,1.0,CHARGE,0.0,0.85,0.0
1001,137,17,5,Public Charger,V0,work,True,1.0,CHARGE,0.0,1.69,0.0
1001,138,18,5,Public Charger,V0,work,True,1.0,CHARGE,0.0,1.69,0.0
1001,139,19,5,Public Charger,V0,driving,False,0.9199,DRIVING,0.0,1.69,0.0
1001,140,20,5,Public Charger,V0,home,False,0.9199,IDLE,0.0,1.69,0.0
1001,141,21,5,Public Charger,V0,home,False,0.9199,IDLE,0.0,1.69,0.0
1001,142,22,5,Public Charger,V0,home,False,0.9199,IDLE,0.0,1.69,0.0
1001,143,23,5,Public Charger,V0,home,False,0.9199,IDLE,0.0,0.53,0.0
1001,144,0,6,Public Charger,V0,home,False,0.9199,IDLE,0.0,0.53,0.0
1001,145,1,6,Public Charger,V0,home,False,0.9199,IDLE,0.0,0.53,0.0
1001,146,2,6,Public Charger,V0,home,False,0.9199,IDLE,0.0,0.53,0.0
1001,147,3,6,Public Charger,V0,home,False,0.9199,IDLE,0.0,0.53,0.0
1001,148,4,6,Public Charger,V0,home,False,0.9199,IDLE,0.0,0.53,0.0
1001,149,5,6,Public Charger,V0,home,False,0.9199,IDLE,0.0,0.53,0.0
1001,150,6,6,Public Charger,V0,home,False,0.9199,IDLE,0.0,0.53,0.0
1001,151,7,6,Public Charger,V0,home,False,0.9199,IDLE,0.0,0.85,0.0
1001,152,8,6,Public Charger,V0,home,False,0.9199,IDLE,0.0,0.85,0.0
1001,153,9,6,Public Charger,V0,driving,False,0.8702,DRIVING,0.0,0.85,0.0
1001,154,10,6,Public Charger,V0,work,True,0.9811,CHARGE,7.0,0.85,5.95
1001,155,11,6,Public Charger,V0,work,True,0.9991,CHARGE,1.136,0.85,0.9656
1001,156,12,6,Public Charger,V0,work,True,1.0,CHARGE,0.0568,0.85,0.0483
1001,157,13,6,Public Charger,V0,work,True,1.0,CHARGE,0.0028,0.85,0.0024
1001,158,14,6,Public Charger,V0,work,True,1.0,CHARGE,0.0001,0.85,0.0001
1001,159,15,6,Public Charger,V0,work,True,1.0,CHARGE,0.0,0.85,0.0
1001,160,16,6,Public Charger,V0,work,True,1.0,CHARGE,0.0,0.85,0.0
1001,161,17,6,Public Charger,V0,work,True,1.0,CHARGE,0.0,1.69,0.0
1001,162,18,6,Public Charger,V0,work,True,1.0,CHARGE,0.0,1.69,0.0
1001,163,19,6,Public Charger,V0,driving,False,0.9503,DRIVING,0.0,1.69,0.0
1001,164,20,6,Public Charger,V0,home,False,0.9503,IDLE,0.0,1.69,0.0
1001,165,21,6,Public Charger,V0,home,False,0.9503,IDLE,0.0,1.69,0.0
1001,166,22,6,Public Charger,V0,home,False,0.9503,IDLE,0.0,1.69,0.0
1001,167,23,6,Public Charger,V0,home,False,0.9503,IDLE,0.0,0.53,0.0
1002,0,0,0,Public Charger,V0,home,False,0.8,IDLE,0.0,0.53,0.0
1002,1,1,0,Public Charger,V0,home,False,0.8,IDLE,0.0,0.53,0.0
1002,2,2,0,Public Charger,V0,home,False,0.8,IDLE,0.0,0.53,0.0
1002,3,3,0,Public Charger,V0,home,False,0.8,IDLE,0.0,0.53,0.0
1002,4,4,0,Public Charger,V0,home,False,0.8,IDLE,0.0,0.53,0.0
1002,5,5,0,Public Charger,V0,home,False,0.8,IDLE,0.0,0.53,0.0
1002,6,6,0,Public Charger,V0,driving,False,0.7432,DRIVING,0.0,0.53,0.0
1002,7,7,0,Public Charger,V0,work,True,0.854,CHARGE,7.0,0.85,5.95
1002,8,8,0,Public Charger,V0,work,True,0.9648,CHARGE,7.0,0.85,5.95
1002,9,9,0,Public Charger,V0,work,True,0.9982,CHARGE,2.1108,0.85,1.7942
1002,10,10,0,Public Charger,V0,work,True,0.9999,CHARGE,0.1055,0.85,0.0897
1002,11,11,0,Public Charger,V0,work,True,1.0,CHARGE,0.0053,0.85,0.0045
1002,12,12,0,Public Charger,V0,work,True,1.0,CHARGE,0.0003,0.85,0.0002
1002,13,13,0,Public Charger,V0,work,True,1.0,CHARGE,0.0,0.85,0.0
1002,14,14,0,Public Charger,V0,work,True,1.0,CHARGE,0.0,0.85,0.0
1002,15,15,0,Public Charger,V0,work,True,1.0,CHARGE,0.0,0.85,0.0
1002,16,16,0,Public Charger,V0,driving,False,0.9432,DRIVING,0.0,0.85,0.0
1002,17,17,0,Public Charger,V0,home,False,0.9432,IDLE,0.0,1.69,0.0
1002,18,18,0,Public Charger,V0,home,False,0.9432,IDLE,0.0,1.69,0.0
1002,19,19,0,Public Charger,V0,home,False,0.9432,IDLE,0.0,1.69,0.0
1002,20,20,0,Public Charger,V0,home,False,0.9432,IDLE,0.0,1.69,0.0
1002,21,21,0,Public Charger,V0,home,False,0.9432,IDLE,0.0,1.69,0.0
1002,22,22,0,Public Charger,V0,home,False,0.9432,IDLE,0.0,1.69,0.0
1002,23,23,0,Public Charger,V0,home,False,0.9432,IDLE,0.0,0.53,0.0
1002,24,0,1,Public Charger,V0,home,False,0.9432,IDLE,0.0,0.53,0.0
1002,25,1,1,Public Charger,V0,home,False,0.9432,IDLE,0.0,0.53,0.0
1002,26,2,1,Public Charger,V0,home,False,0.9432,IDLE,0.0,0.53,0.0
1002,27,3,1,Public Charger,V0,home,False,0.9432,IDLE,0.0,0.53,0.0
1002,28,4,1,Public Charger,V0,home,False,0.9432,IDLE,0.0,0.53,0.0
1002,29,5,1,Public Charger,V0,home,False,0.9432,IDLE,0.0,0.53,0.0
1002,30,6,1,Public Charger,V0,driving,False,0.8785,DRIVING,0.0,0.53,0.0
1002,31,7,1,Public Charger,V0,work,True,0.9893,CHARGE,7.0,0.85,5.95
1002,32,8,1,Public Charger,V0,work,True,0.9995,CHARGE,0.6414,0.85,0.5452
1002,33,9,1,Public Charger,V0,work,True,1.0,CHARGE,0.0321,0.85,0.0273
1002,34,10,1,Public Charger,V0,work,True,1.0,CHARGE,0.0016,0.85,0.0014
1002,35,11,1,Public Charger,V0,work,True,1.0,CHARGE,0.0001,0.85,0.0001
1002,36,12,1,Public Charger,V0,work,True,1.0,CHARGE,0.0,0.85,0.0
1002,37,13,1,Public Charger,V0,work,True,1.0,CHARGE,0.0,0.85,0.0
1002,38,14,1,Public Charger,V0,work,True,1.0,CHARGE,0.0,0.85,0.0
1002,39,15,1,Public Charger,V0,work,True,1.0,CHARGE,0.0,0.85,0.0
1002,40,16,1,Public Charger,V0,driving,False,0.9353,DRIVING,0.0,0.85,0.0
1002,41,17,1,Public Charger,V0,home,False,0.9353,IDLE,0.0,1.69,0.0
1002,42,18,1,Public Charger,V0,home,False,0.9353,IDLE,0.0,1.69,0.0
1002,43,19,1,Public Charger,V0,home,False,0.9353,IDLE,0.0,1.69,0.0
1002,44,20,1,Public Charger,V0,home,False,0.9353,IDLE,0.0,1.69,0.0
1002,45,21,1,Public Charger,V0,home,False,0.9353,IDLE,0.0,1.69,0.0
1002,46,22,1,Public Charger,V0,home,False,0.9353,IDLE,0.0,1.69,0.0
1002,47,23,1,Public Charger,V0,home,False,0.9353,IDLE,0.0,0.53,0.0
1002,48,0,2,Public Charger,V0,home,False,0.9353,IDLE,0.0,0.53,0.0
1002,49,1,2,Public Charger,V0,home,False,0.9353,IDLE,0.0,0.53,0.0
1002,50,2,2,Public Charger,V0,home,False,0.9353,IDLE,0.0,0.53,0.0
1002,51,3,2,Public Charger,V0,home,False,0.9353,IDLE,0.0,0.53,0.0
1002,52,4,2,Public Charger,V0,home,False,0.9353,IDLE,0.0,0.53,0.0
1002,53,5,2,Public Charger,V0,home,False,0.9353,IDLE,0.0,0.53,0.0
1002,54,6,2,Public Charger,V0,driving,False,0.8395,DRIVING,0.0,0.53,0.0
1002,55,7,2,Public Charger,V0,work,True,0.9504,CHARGE,7.0,0.85,5.95
1002,56,8,2,Public Charger,V0,work,True,0.9975,CHARGE,2.9782,0.85,2.5315
1002,57,9,2,Public Charger,V0,work,True,0.9999,CHARGE,0.1489,0.85,0.1266
1002,58,10,2,Public Charger,V0,work,True,1.0,CHARGE,0.0074,0.85,0.0063
1002,59,11,2,Public Charger,V0,work,True,1.0,CHARGE,0.0004,0.85,0.0003
1002,60,12,2,Public Charger,V0,work,True,1.0,CHARGE,0.0,0.85,0.0
1002,61,13,2,Public Charger,V0,work,True,1.0,CHARGE,0.0,0.85,0.0
1002,62,14,2,Public Charger,V0,work,True,1.0,CHARGE,0.0,0.85,0.0
1002,63,15,2,Public Charger,V0,work,True,1.0,CHARGE,0.0,0.85,0.0
1002,64,16,2,Public Charger,V0,driving,False,0.9042,DRIVING,0.0,0.85,0.0
1002,65,17,2,Public Charger,V0,home,False,0.9042,IDLE,0.0,1.69,0.0
1002,66,18,2,Public Charger,V0,home,False,0.9042,IDLE,0.0,1.69,0.0
1002,67,19,2,Public Charger,V0,home,False,0.9042,IDLE,0.0,1.69,0.0
1002,68,20,2,Public Charger,V0,home,False,0.9042,IDLE,0.0,1.69,0.0
1002,69,21,2,Public Charger,V0,home,False,0.9042,IDLE,0.0,1.69,0.0
1002,70,22,2,Public Charger,V0,home,False,0.9042,IDLE,0.0,1.69,0.0
1002,71,23,2,Public Charger,V0,home,False,0.9042,IDLE,0.0,0.53,0.0
1002,72,0,3,Public Charger,V0,home,False,0.9042,IDLE,0.0,0.53,0.0
1002,73,1,3,Public Charger,V0,home,False,0.9042,IDLE,0.0,0.53,0.0
1002,74,2,3,Public Charger,V0,home,False,0.9042,IDLE,0.0,0.53,0.0
1002,75,3,3,Public Charger,V0,home,False,0.9042,IDLE,0.0,0.53,0.0
1002,76,4,3,Public Charger,V0,home,False,0.9042,IDLE,0.0,0.53,0.0
1002,77,5,3,Public Charger,V0,home,False,0.9042,IDLE,0.0,0.53,0.0
1002,78,6,3,Public Charger,V0,driving,False,0.8449,DRIVING,0.0,0.53,0.0
1002,79,7,3,Public Charger,V0,work,True,0.9558,CHARGE,7.0,0.85,5.95
1002,80,8,3,Public Charger,V0,work,True,0.9978,CHARGE,2.6538,0.85,2.2557
1002,81,9,3,Public Charger,V0,work,True,0.9999,CHARGE,0.1327,0.85,0.1128
1002,82,10,3,Public Charger,V0,work,True,1.0,CHARGE,0.0066,0.85,0.0056
1002,83,11,3,Public Charger,V0,work,True,1.0,CHARGE,0.0003,0.85,0.0003
1002,84,12,3,Public Charger,V0,work,True,1.0,CHARGE,0.0,0.85,0.0
1002,85,13,3,Public Charger,V0,work,True,1.0,CHARGE,0.0,0.85,0.0
1002,86,14,3,Public Charger,V0,work,True,1.0,CHARGE,0.0,0.85,0.0
1002,87,15,3,Public Charger,V0,work,True,1.0,CHARGE,0.0,0.85,0.0
1002,88,16,3,Public Charger,V0,driving,False,0.9407,DRIVING,0.0,0.85,0.0
1002,89,17,3,Public Charger,V0,home,False,0.9407,IDLE,0.0,1.69,0.0
1002,90,18,3,Public Charger,V0,home,False,0.9407,IDLE,0.0,1.69,0.0
1002,91,19,3,Public Charger,V0,home,False,0.9407,IDLE,0.0,1.69,0.0
1002,92,20,3,Public Charger,V0,home,False,0.9407,IDLE,0.0,1.69,0.0
1002,93,21,3,Public Charger,V0,home,False,0.9407,IDLE,0.0,1.69,0.0
1002,94,22,3,Public Charger,V0,home,False,0.9407,IDLE,0.0,1.69,0.0
1002,95,23,3,Public Charger,V0,home,False,0.9407,IDLE,0.0,0.53,0.0
1002,96,0,4,Public Charger,V0,home,False,0.9407,IDLE,0.0,0.53,0.0
1002,97,1,4,Public Charger,V0,home,False,0.9407,IDLE,0.0,0.53,0.0
1002,98,2,4,Public Charger,V0,home,False,0.9407,IDLE,0.0,0.53,0.0
1002,99,3,4,Public Charger,V0,home,False,0.9407,IDLE,0.0,0.53,0.0
1002,100,4,4,Public Charger,V0,home,False,0.9407,IDLE,0.0,0.53,0.0
1002,101,5,4,Public Charger,V0,home,False,0.9407,IDLE,0.0,0.53,0.0
1002,102,6,4,Public Charger,V0,driving,False,0.8936,DRIVING,0.0,0.53,0.0
1002,103,7,4,Public Charger,V0,work,True,0.9947,CHARGE,6.382,0.85,5.4247
1002,104,8,4,Public Charger,V0,work,True,0.9997,CHARGE,0.3191,0.85,0.2712
1002,105,9,4,Public Charger,V0,work,True,1.0,CHARGE,0.016,0.85,0.0136
1002,106,10,4,Public Charger,V0,work,True,1.0,CHARGE,0.0008,0.85,0.0007
1002,107,11,4,Public Charger,V0,work,True,1.0,CHARGE,0.0,0.85,0.0
1002,108,12,4,Public Charger,V0,work,True,1.0,CHARGE,0.0,0.85,0.0
1002,109,13,4,Public Charger,V0,work,True,1.0,CHARGE,0.0,0.85,0.0
1002,110,14,4,Public Charger,V0,work,True,1.0,CHARGE,0.0,0.85,0.0
1002,111,15,4,Public Charger,V0,work,True,1.0,CHARGE,0.0,0.85,0.0
1002,112,16,4,Public Charger,V0,driving,False,0.9529,DRIVING,0.0,0.85,0.0
1002,113,17,4,Public Charger,V0,home,False,0.9529,IDLE,0.0,1.69,0.0
1002,114,18,4,Public Charger,V0,home,False,0.9529,IDLE,0.0,1.69,0.0
1002,115,19,4,Public Charger,V0,home,False,0.9529,IDLE,0.0,1.69,0.0
1002,116,20,4,Public Charger,V0,home,False,0.9529,IDLE,0.0,1.69,0.0
1002,117,21,4,Public Charger,V0,home,False,0.9529,IDLE,0.0,1.69,0.0
1002,118,22,4,Public Charger,V0,home,False,0.9529,IDLE,0.0,1.69,0.0
1002,119,23,4,Public Charger,V0,home,False,0.9529,IDLE,0.0,0.53,0.0
1002,120,0,5,Public Charger,V0,home,False,0.9529,IDLE,0.0,0.53,0.0
1002,121,1,5,Public Charger,V0,home,False,0.9529,IDLE,0.0,0.53,0.0
1002,122,2,5,Public Charger,V0,home,False,0.9529,IDLE,0.0,0.53,0.0
1002,123,3,5,Public Charger,V0,home,False,0.9529,IDLE,0.0,0.53,0.0
1002,124,4,5,Public Charger,V0,home,False,0.9529,IDLE,0.0,0.53,0.0
1002,125,5,5,Public Charger,V0,home,False,0.9529,IDLE,0.0,0.53,0.0
1002,126,6,5,Public Charger,V0,driving,False,0.8587,DRIVING,0.0,0.53,0.0
1002,127,7,5,Public Charger,V0,work,True,0.9696,CHARGE,7.0,0.85,5.95
1002,128,8,5,Public Charger,V0,work,True,0.9985,CHARGE,1.8256,0.85,1.5517
1002,129,9,5,Public Charger,V0,work,True,0.9999,CHARGE,0.0913,0.85,0.0776
1002,130,10,5,Public Charger,V0,work,True,1.0,CHARGE,0.0046,0.85,0.0039
1002,131,11,5,Public Charger,V0,work,True,1.0,CHARGE,0.0002,0.85,0.0002
1002,132,12,5,Public Charger,V0,work,True,1.0,CHARGE,0.0,0.85,0.0
1002,133,13,5,Public Charger,V0,work,True,1.0,CHARGE,0.0,0.85,0.0
1002,134,14,5,Public Charger,V0,work,True,1.0,CHARGE,0.0,0.85,0.0
1002,135,15,5,Public Charger,V0,work,True,1.0,CHARGE,0.0,0.85,0.0
1002,136,16,5,Public Charger,V0,driving,False,0.9058,DRIVING,0.0,0.85,0.0
1002,137,17,5,Public Charger,V0,home,False,0.9058,IDLE,0.0,1.69,0.0
1002,138,18,5,Public Charger,V0,home,False,0.9058,IDLE,0.0,1.69,0.0
1002,139,19,5,Public Charger,V0,home,False,0.9058,IDLE,0.0,1.69,0.0
1002,140,20,5,Public Charger,V0,home,False,0.9058,IDLE,0.0,1.69,0.0
1002,141,21,5,Public Charger,V0,home,False,0.9058,IDLE,0.0,1.69,0.0
1002,142,22,5,Public Charger,V0,home,False,0.9058,IDLE,0.0,1.69,0.0
